206.6,0.935,2.416,
210.10000000000002,0.985,2.444,
213.8,1.022,2.479,
217.5,1.062,2.535,
221.4,1.127,2.602,
225.39999999999998,1.212,2.645,
229.6,1.299,2.653,
233.9,1.345,2.638,
238.4,1.356,2.645,
243.10000000000002,1.358,2.685,
248.0,1.369,2.751,
253.0,1.387,2.829,
258.29999999999995,1.408,2.928,
263.79999999999995,1.444,3.055,
269.5,1.503,3.208,
275.5,1.586,3.392,
281.8,1.723,3.628,
288.3,1.989,3.923,
295.20000000000005,2.522,4.13,
302.4,3.1,3.976,
310.0,3.45,3.643,
317.90000000000003,3.62,3.323,
326.29999999999995,3.701,3.069,
335.1,3.748,2.862,
344.4,3.774,2.69,
354.2,3.785,2.545,
364.70000000000005,3.794,2.43,
375.7,3.808,2.319,
387.5,3.8,2.21,
399.9,3.766,2.134,
413.3,3.732,2.109,
427.5,3.728,2.121,
442.8,3.76,2.157,
459.2,3.836,2.211,
476.9,3.984,2.28,
495.9,4.312,2.285,
516.5999999999999,4.513,1.962,
539.1,4.492,1.789,
563.6,4.521,1.747,
590.4000000000001,4.705,1.803,
619.9,5.239,1.378,
652.5,5.052,0.829,
688.8,4.817,0.611,
729.3,4.643,0.485,
774.9,4.507,0.416,
826.6,4.388,0.344,
