1240000,0.372,8.77
1270000,0.389,8.09
1290000,0.403,8.25
1320000,0.419,8.42
1380000,0.436,8.59
1380000,0.454,8.77
1410000,0.473,8.96
1440000,0.493,9.15
1480000,0.515,9.58
1510000,0.537,9.81
1550000,0.55,11.5
1590000,0.583,10.1
1630000,0.609,10.3
1680000,0.636,10.6
1720000,0.665,10.9
1770000,0.696,12.9
1820000,0.73,11.5
1880000,0.767,11.9
1940000,0.807,12.2
2000000,0.85,12.6
2070000,0.896,13.0
2140000,0.947,13.4
2210000,1.002,13.9
2300000,1.063,14.4
2380000,1.13,14.9
2480000,1.205,15.5
2580000,1.287,16.1
2700000,1.379,16.8
2820000,1.482,17.5
2950000,1.598,18.3
3100000,1.728,19.2
3180000,1.8,19.7
3260000,1.876,20.2
3350000,1.958,20.7
3440000,2.046,21.3
3540000,2.141,21.9
3650000,2.242,22.5
3760000,2.352,23.1
3880000,2.471,23.9
4000000,2.6,24.6
4130000,2.749,25.4
4280000,2.912,26.3
4430000,3.091,27.2
4590000,3.289,28.2
4770000,3.507,29.3
4960000,3.748,30.5
5170000,4.007,31.7
5390000,4.292,32.9
5640000,4.611,34.3
5900000,4.971,35.9
6200000,5.423,37.5
6360000,5.684,38.3
6530000,5.966,39.1
6700000,6.27,40.1
6890000,6.598,41.0
7090000,6.937,42.0
7290000,7.282,43.0
7510000,7.655,44.1
7750000,8.06,45.2
8000000,8.5,46.4
8270000,9.016,47.6
8550000,9.582,48.8
8860000,10.21,50.2
9180000,10.84,51.6
9540000,11.51,53.1
9920000,12.24,54.7
10000000,12.39,55.01
