730,2.16,6.35,
800,2.38,6.68,
900,2.94,7.28,
1000,3.46,7.4,
1100,3.68,7.5,
1150,3.75,7.58,
1200,3.74,7.68,
1300,3.65,7.92,
1400,3.46,8.26,
1500,3.29,8.72,
1700,3.12,9.92,
2000,3.09,11.8,
2500,3.62,14.8,
3000,4.4,17.8,
4000,6.18,23.2,
5000,8.49,28.5,
6000,11.0,33.1,
7000,13.8,37.1,
8000,16.6,40.6,
9000,19.3,43.8,
10000,22.0,46.4,
11000,24.8,49.0,
12000,27.8,51.6,
